[2026-07-29 18:03:06] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.15, jitter: 0.03
[2026-07-30 07:00:33] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.51, jitter: 0.24
[2026-07-30 07:00:43] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.26, jitter: 0.16
[2026-07-30 07:00:53] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.63, jitter: 0.03
[2026-07-30 07:01:03] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.55, jitter: -0.05
[2026-07-30 07:01:13] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.77, jitter: -0.07
[2026-07-30 07:01:23] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.73, jitter: 0.25
[2026-07-30 07:01:33] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.8, jitter: 0.15
[2026-07-30 07:01:43] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.82, jitter: 0.04
[2026-07-30 07:01:53] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.67, jitter: 0.3
[2026-07-30 07:02:03] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.81, jitter: 0.24
[2026-07-30 07:02:13] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.61, jitter: 0.02
[2026-07-30 07:02:23] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.57, jitter: 0.11
[2026-07-30 07:02:33] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.81, jitter: 0.11
[2026-07-30 07:02:43] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.31, jitter: 0.32
[2026-07-30 07:02:53] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.35, jitter: -0.04
[2026-07-30 07:03:03] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.01, jitter: 0.08
[2026-07-30 07:03:13] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.04, jitter: 0.34
[2026-07-30 07:03:23] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.62, jitter: 0.1
[2026-07-30 07:03:33] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.76, jitter: -0.03
[2026-07-30 07:03:43] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.61, jitter: 0.34
[2026-07-30 07:03:53] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1, jitter: 0.12
[2026-07-30 07:04:03] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.27, jitter: 0.23
[2026-07-30 07:04:13] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.62, jitter: 0.13
[2026-07-30 07:04:23] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.75, jitter: 0.13
[2026-07-30 07:04:33] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.6, jitter: 0.11
[2026-07-30 07:04:43] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.86, jitter: 0.21
[2026-07-30 07:04:53] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.45, jitter: -0.01
[2026-07-30 07:05:03] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.73, jitter: 0.34
[2026-07-30 07:05:13] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.34, jitter: 0
[2026-07-30 07:05:23] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.74, jitter: 0.11
[2026-07-30 07:05:33] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.81, jitter: -0.01
[2026-07-30 07:05:43] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.51, jitter: -0.05
[2026-07-30 07:05:53] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.15, jitter: 0.24
[2026-07-30 07:06:03] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.23, jitter: 0.34
[2026-07-30 07:12:38] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.85, jitter: 0.06
[2026-07-30 07:12:49] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.1, jitter: 0.05
[2026-07-30 07:12:58] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.74, jitter: 0.21
[2026-07-30 07:13:08] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.69, jitter: 0.27
[2026-07-30 07:13:19] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.14, jitter: -0.05
[2026-07-30 07:13:29] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.15, jitter: 0.39
[2026-07-30 07:13:39] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.2, jitter: 0.04
[2026-07-30 07:13:49] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.9, jitter: -0.09
[2026-07-30 07:13:59] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.77, jitter: 0.06
[2026-07-30 07:14:09] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.64, jitter: 0.36
[2026-07-30 07:14:19] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.03, jitter: 0.35
[2026-07-30 07:14:29] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.71, jitter: 0.1
[2026-07-30 07:14:39] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.23, jitter: 0.03
[2026-07-30 07:14:49] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.33, jitter: 0.17
[2026-07-30 07:14:59] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.46, jitter: -0.01
[2026-07-30 07:15:09] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.92, jitter: 0.06
[2026-07-30 07:15:19] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.46, jitter: 0.02
[2026-07-30 07:19:24] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.34, jitter: 0.22
[2026-07-30 07:19:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.41, jitter: 0.03
[2026-07-30 07:19:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.12, jitter: 0.05
[2026-07-30 07:19:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.6, jitter: 0.35
[2026-07-30 07:20:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.92, jitter: 0.07
[2026-07-30 07:20:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.13, jitter: 0.22
[2026-07-30 07:20:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.3, jitter: -0.02
[2026-07-30 07:20:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.7, jitter: 0.17
[2026-07-30 07:20:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.23, jitter: 0.26
[2026-07-30 07:20:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.45, jitter: -0.01
[2026-07-30 07:21:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.94, jitter: 0.07
[2026-07-30 07:21:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.73, jitter: 0.16
[2026-07-30 07:21:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.69, jitter: 0.05
[2026-07-30 07:21:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.7, jitter: 0.1
[2026-07-30 07:21:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.89, jitter: 0.1
[2026-07-30 07:21:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.93, jitter: 0.15
[2026-07-30 07:22:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1, jitter: 0.27
[2026-07-30 07:22:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.47, jitter: 0.27
[2026-07-30 07:22:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.16, jitter: 0.24
[2026-07-30 07:22:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.03, jitter: 0.34
[2026-07-30 07:22:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.64, jitter: 0.04
[2026-07-30 07:22:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.93, jitter: 0.05
[2026-07-30 07:23:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.23, jitter: 0.16
[2026-07-30 07:23:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.99, jitter: 0.3
[2026-07-30 07:23:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.21, jitter: 0.05
[2026-07-30 07:23:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.39, jitter: 0.4
[2026-07-30 07:23:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.93, jitter: -0.09
[2026-07-30 07:23:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.09, jitter: -0.06
[2026-07-30 07:24:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.54, jitter: 0.09
[2026-07-30 07:24:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.13, jitter: 0.04
[2026-07-30 07:24:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.66, jitter: 0.01
[2026-07-30 07:24:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.2, jitter: 0.09
[2026-07-30 07:24:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.46, jitter: 0.2
[2026-07-30 07:24:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.92, jitter: 0.2
[2026-07-30 07:25:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.6, jitter: 0.35
[2026-07-30 07:25:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.12, jitter: 0.34
[2026-07-30 07:25:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.35, jitter: 0.29
[2026-07-30 07:25:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.72, jitter: 0.37
[2026-07-30 07:25:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.89, jitter: 0.01
[2026-07-30 07:25:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.18, jitter: 0.32
[2026-07-30 07:26:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.97, jitter: 0.12
[2026-07-30 07:26:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.97, jitter: 0.3
[2026-07-30 07:26:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.02, jitter: 0.07
[2026-07-30 07:26:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.71, jitter: 0.33
[2026-07-30 07:26:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.71, jitter: 0.3
[2026-07-30 07:26:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.86, jitter: 0.15
[2026-07-30 07:27:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.12, jitter: 0
[2026-07-30 07:27:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.98, jitter: -0.01
[2026-07-30 07:27:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.12, jitter: 0.14
[2026-07-30 07:27:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.21, jitter: 0.15
[2026-07-30 07:27:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.95, jitter: -0.06
[2026-07-30 07:27:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.74, jitter: 0.28
[2026-07-30 07:28:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.45, jitter: 0.03
[2026-07-30 07:28:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.41, jitter: 0.06
[2026-07-30 07:28:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.88, jitter: 0.17
[2026-07-30 07:28:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.54, jitter: 0.18
[2026-07-30 07:28:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.94, jitter: 0.22
[2026-07-30 07:28:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.61, jitter: 0.33
[2026-07-30 07:29:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.34, jitter: 0.11
[2026-07-30 07:29:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.55, jitter: -0.09
[2026-07-30 07:29:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.52, jitter: 0.3
[2026-07-30 07:29:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.67, jitter: 0.04
[2026-07-30 07:29:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.25, jitter: 0.01
[2026-07-30 07:29:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.08, jitter: 0.1
[2026-07-30 07:30:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.32, jitter: -0.04
[2026-07-30 07:30:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.22, jitter: -0.05
[2026-07-30 07:30:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.25, jitter: 0.32
[2026-07-30 07:30:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.16, jitter: 0.24
[2026-07-30 07:30:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.2, jitter: -0.01
[2026-07-30 07:30:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.16, jitter: 0.26
[2026-07-30 07:31:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.23, jitter: 0.03
[2026-07-30 07:31:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.29, jitter: -0.02
[2026-07-30 07:31:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.71, jitter: 0.35
[2026-07-30 07:31:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.79, jitter: 0.3
[2026-07-30 07:31:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.38, jitter: 0.39
[2026-07-30 07:31:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.52, jitter: 0.01
[2026-07-30 07:32:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.96, jitter: 0.09
[2026-07-30 07:32:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.45, jitter: 0.2
[2026-07-30 07:32:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.59, jitter: 0.07
[2026-07-30 07:32:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.61, jitter: 0.05
[2026-07-30 07:32:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.62, jitter: -0.01
[2026-07-30 07:32:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.34, jitter: 0.04
[2026-07-30 07:33:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.76, jitter: 0.35
[2026-07-30 07:33:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.89, jitter: 0
[2026-07-30 07:33:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.92, jitter: 0.09
[2026-07-30 07:33:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.39, jitter: -0.09
[2026-07-30 07:33:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.51, jitter: 0.02
[2026-07-30 07:33:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.04, jitter: 0.36
[2026-07-30 07:34:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.96, jitter: 0.05
[2026-07-30 07:34:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.39, jitter: -0.01
[2026-07-30 07:34:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.49, jitter: 0.16
[2026-07-30 07:34:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.23, jitter: 0.02
[2026-07-30 07:34:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.66, jitter: -0.09
[2026-07-30 07:34:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2.19, jitter: 0.28
[2026-07-30 07:35:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.4, jitter: -0.07
[2026-07-30 07:35:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.95, jitter: 0.14
[2026-07-30 07:35:25] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.52, jitter: 0.07
[2026-07-30 07:35:35] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 2, jitter: 0.31
[2026-07-30 07:35:45] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1, jitter: 0.06
[2026-07-30 07:35:55] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.33, jitter: 0.29
[2026-07-30 07:36:05] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 1.5, jitter: 0.18
[2026-07-30 07:36:15] [INFO] [INFRA_SIMULATOR] network_latency | Status: Healthy | Metrics: packetLoss: 0, latency_ms: 0.65, jitter: 0.22
