[2026-07-29 18:03:06] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.24, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 17:46:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.92, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:46:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.14, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 17:46:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.43, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 17:46:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.59, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:46:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.25, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 17:46:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.59, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:47:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.48, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 17:47:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.08, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 17:47:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.91, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 17:47:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.86, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:47:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.9, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 17:47:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.86, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:48:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.54, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:48:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.49, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:48:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.84, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 17:48:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.6, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:48:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.98, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:48:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.04, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:49:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.2, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:49:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.28, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:49:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.2, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:49:33] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.13, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:49:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.76, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 17:49:53] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.18, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:50:03] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.02, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:50:13] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.36, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 17:50:23] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.29, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 17:50:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.58, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:50:43] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.8, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 17:50:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.01, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:51:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.11, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:51:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.64, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 17:51:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.31, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 17:51:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.39, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:51:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.72, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 17:51:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.94, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:52:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.59, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:52:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.74, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 17:52:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.16, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:52:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.72, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:52:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.26, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:52:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.08, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:53:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.02, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:53:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.12, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 17:53:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.26, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 17:53:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.57, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:53:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.09, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 17:53:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.22, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:54:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.95, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:54:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.87, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:54:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.75, activeSessions: 4184, failedAuthentications: 4
[2026-07-30 17:54:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.36, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:54:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.05, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:54:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.37, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 17:55:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.23, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:55:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.61, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 17:55:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.91, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 17:55:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.91, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:55:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.12, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:55:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.71, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:56:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.07, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:56:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.81, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:56:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.12, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:56:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.99, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 17:56:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.94, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:56:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.94, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:57:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.06, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:57:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.51, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 17:57:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.42, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:57:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.99, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 17:57:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.89, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 17:57:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.09, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:58:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.47, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:58:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.03, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 17:58:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.64, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:58:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.19, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:58:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.28, activeSessions: 4223, failedAuthentications: 5
[2026-07-30 17:58:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.5, activeSessions: 4218, failedAuthentications: 5
[2026-07-30 17:59:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.44, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:59:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.99, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 17:59:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.22, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:59:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.88, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:59:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.35, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:59:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.87, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 18:00:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.56, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 18:00:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.88, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 18:00:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.2, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 18:00:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.56, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 18:00:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.98, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 18:00:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.05, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 18:01:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.61, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 18:01:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.15, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:01:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.16, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:01:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.33, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:01:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.8, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 18:01:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.79, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 18:02:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.63, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 18:02:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.26, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:02:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.6, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 18:02:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.03, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:02:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.05, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 18:02:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.47, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 18:03:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.84, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 18:03:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.73, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:03:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.33, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 18:03:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.71, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 18:03:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.71, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 18:03:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.76, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 18:04:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.98, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 18:04:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.38, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 18:04:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.99, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 18:04:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.53, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 18:04:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.99, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 18:04:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.63, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:05:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.44, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 18:05:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.22, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 18:05:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.25, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 18:05:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.75, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 18:05:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.67, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 18:05:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.63, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 18:06:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.05, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 18:06:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.55, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 18:06:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.05, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 18:06:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.85, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:06:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.42, activeSessions: 4202, failedAuthentications: 4
[2026-07-30 18:06:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.62, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 18:07:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.58, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 18:07:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.26, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 18:07:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.39, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 18:07:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.93, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 18:07:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.73, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 18:07:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.78, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 18:08:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.54, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 18:08:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.32, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 18:08:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.61, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 18:08:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.07, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 18:08:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.14, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 18:08:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.32, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 18:09:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.23, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 18:09:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.39, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 18:09:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.2, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 18:09:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.8, activeSessions: 4212, failedAuthentications: 5
[2026-07-30 18:09:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.94, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 18:09:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.45, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 18:10:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.23, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 18:10:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.52, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 18:10:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.95, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:10:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.18, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 18:10:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.94, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 18:10:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.84, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 18:11:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.61, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 18:11:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.62, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 18:11:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.16, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 18:11:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.27, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 18:11:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.45, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 18:11:54] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.42, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 18:12:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.05, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 18:12:14] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.96, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 18:12:24] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.24, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 18:12:34] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.13, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 18:12:44] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.56, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 18:12:55] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.56, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 18:13:04] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.78, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 18:13:15] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.87, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 18:13:25] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.05, activeSessions: 4223, failedAuthentications: 4
